id,week,team,points,talent,home,totalYards,rushingYards,netPassingYards,yardsPerPass,yardsPerRushAttempt,firstDowns,turnovers,defensiveTDs,sacks,kickReturnYards,kickReturnTDs
401119255,1,Robert Morris,10,26.82,0,240,148,92,10.2,3.3,11,1,0,0,16,0
401117870,4,Temple,22,489.03,0,289,31,258,5.1,1.3,16,4,0,1,51,0
401117907,13,Temple,13,489.03,0,310,78,232,5.2,2.7,20,1,0,3,72,0
401117899,11,Temple,17,489.03,0,320,153,167,7.3,3.9,16,1,1,8,23,0
401117874,6,Temple,27,489.03,0,490,237,253,6.5,4.7,29,1,0,6,55,0
401117887,8,Temple,21,489.03,0,273,69,204,5.7,2.1,15,1,0,4,86,0
401119274,6,Ohio,21,337.17,0,341,186,155,8.2,4.0,23,2,0,0,22,0
401119306,13,Ohio,66,337.17,0,609,342,267,12.7,8.6,23,1,0,2,116,0
401119292,9,Ohio,34,337.17,0,447,316,131,8.2,5.6,21,1,0,4,0,0
401114259,3,Ohio,31,337.17,0,438,223,215,8.3,7.2,17,1,0,0,136,0
401112445,2,Ohio,10,337.17,0,212,35,177,6.6,1.2,12,0,0,1,0,0
401119310,14,Ohio,52,337.17,0,603,251,352,11.4,5.5,25,2,0,3,47,0
401119289,9,Central Michigan,20,416.63,0,345,73,272,7.2,2.6,17,5,0,0,71,0
401119282,8,Central Michigan,38,416.63,0,553,254,299,8.1,6.4,26,2,0,0,51,0
401119304,12,Central Michigan,45,416.63,0,501,145,356,9.4,3.8,33,3,0,1,193,0
401119271,5,Central Michigan,15,416.63,0,437,107,330,6.9,3.3,31,3,0,0,44,0
401112268,2,Central Michigan,0,416.63,0,58,15,43,1.8,0.7,3,1,0,1,40,0
401112458,4,Central Michigan,12,416.63,0,248,31,217,4.3,1.1,21,3,0,8,70,0
401119308,13,Toledo,30,451.43,0,402,154,248,7.3,4.4,21,1,0,0,201,0
401119280,7,Toledo,7,451.43,0,392,132,260,7.4,3.4,21,2,0,1,21,0
401119315,14,Toledo,7,451.43,0,251,78,173,5.8,2.8,15,0,0,0,168,0
401110724,1,Toledo,24,451.43,0,347,181,166,6.6,4.6,15,2,0,1,59,0
401119285,8,Toledo,14,451.43,0,309,138,171,4.5,3.6,16,3,0,2,170,0
401117507,4,Toledo,41,451.43,0,547,436,111,7.4,9.5,20,0,0,1,0,0
401119312,14,Bowling Green,7,315.44,0,187,106,81,4.5,3.0,9,0,0,0,88,0
401119288,9,Bowling Green,10,315.44,0,266,130,136,5.2,4.8,14,2,0,0,100,0
401112107,2,Bowling Green,0,315.44,0,140,61,79,3.3,3.1,5,1,0,4,64,0
401119266,4,Bowling Green,20,315.44,0,360,154,206,6.2,3.8,20,2,0,1,71,0
401119301,12,Bowling Green,3,315.44,0,275,185,90,3.3,4.1,12,3,0,1,82,0
401114337,6,Bowling Green,0,315.44,0,228,118,110,4.1,2.8,14,1,0,0,25,0
401119254,1,Morgan State,3,23.32,0,70,46,24,2.7,1.5,4,1,0,2,93,0
401114327,4,Morgan State,21,23.32,0,308,78,230,7.9,2.5,12,4,0,2,18,0
401114258,3,Louisiana Tech,35,501.25,0,453,129,324,10.1,3.6,20,2,2,0,42,0
401114315,13,Louisiana Tech,14,501.25,0,270,97,173,5.1,3.1,16,0,0,0,35,0
401114309,12,Louisiana Tech,10,501.25,0,261,67,194,5.1,2.0,18,2,0,2,73,0
401112135,1,Louisiana Tech,14,501.25,0,413,73,340,6.3,2.8,25,3,0,2,38,0
401114296,9,Louisiana Tech,42,501.25,0,490,152,338,9.4,4.5,29,1,0,8,16,0
401114268,5,Louisiana Tech,23,501.25,0,294,84,210,5.4,3.8,19,0,0,2,65,0
401119293,10,Akron,6,312.81,0,100,29,71,2.7,0.9,7,4,0,1,119,0
401119263,3,Akron,24,312.81,0,326,42,284,6.2,1.4,16,2,0,0,152,0
401112145,1,Akron,3,312.81,0,192,64,128,4.6,1.7,16,2,0,4,43,0
401119287,9,Akron,0,312.81,0,145,94,51,2.0,3.8,7,3,0,1,90,0
401119307,13,Akron,17,312.81,0,202,5,197,7.9,0.2,11,0,1,2,20,0
401114356,5,Akron,29,312.81,0,406,71,335,8.0,2.6,22,3,0,0,63,0
401117855,1,Wagner,21,17.91,0,185,103,82,3.6,4.9,12,0,2,4,109,0
401114263,4,Wagner,7,17.91,0,212,-6,218,5.6,-0.2,14,1,0,2,37,0
401112146,2,Illinois,31,661.73,0,357,130,227,6.5,3.7,21,3,0,5,163,0
401112149,6,Illinois,17,661.73,0,248,91,157,4.0,3.4,14,1,4,2,58,0
401112154,11,Illinois,37,661.73,0,405,36,369,8.8,1.3,16,2,1,0,98,0
401112155,13,Illinois,10,661.73,0,336,192,144,4.2,4.9,20,3,0,0,24,0
401112152,9,Illinois,24,661.73,0,268,242,26,3.7,4.6,14,0,1,2,0,0
401117876,6,South Florida,48,559.66,0,503,313,190,8.6,7.5,25,2,0,5,92,0
401117912,14,South Florida,7,559.66,0,250,134,116,5.3,3.3,15,3,0,1,22,0
401117883,8,South Florida,3,559.66,0,264,150,114,3.8,4.1,13,1,0,0,31,0
401112441,2,South Florida,10,559.66,0,261,92,169,6.8,3.1,11,2,0,4,43,0
401117892,9,South Florida,45,559.66,0,525,347,178,7.1,8.7,27,1,0,1,18,0
401117886,8,Houston,24,597.62,0,284,106,178,9.9,3.0,16,0,0,0,0,0
401117895,10,Houston,29,597.62,0,419,240,179,6.0,4.9,19,1,0,0,44,0
401117869,4,Houston,31,597.62,0,533,304,229,6.9,6.6,28,1,0,4,26,0
401114270,5,Houston,46,597.62,0,359,235,124,6.2,7.1,17,0,2,1,125,1
401112114,1,Houston,31,597.62,0,408,241,167,6.2,5.7,24,0,0,0,61,0
401117910,13,Houston,24,597.62,0,231,131,100,7.7,3.0,12,1,2,4,112,1
401117894,10,Navy,56,335.4,0,573,408,165,27.5,8.0,24,0,0,3,22,0
401117871,5,Navy,23,335.4,0,373,291,82,6.3,4.4,20,2,0,3,15,0
401117916,14,Navy,56,335.4,0,554,447,107,26.8,8.0,20,0,0,1,1,0
401114338,12,Navy,20,335.4,0,360,281,79,6.1,4.4,20,4,0,0,30,0
401117882,7,Navy,45,335.4,0,423,388,35,7.0,6.7,19,1,0,8,30,0
401117908,13,East Carolina,31,468.23,0,509,135,374,7.5,3.8,32,2,0,3,52,0
401117884,8,East Carolina,28,468.23,0,483,170,313,8.5,3.5,31,2,0,4,14,0
401112432,1,East Carolina,6,468.23,0,269,41,228,5.1,1.4,18,2,0,0,72,0
401117864,3,East Carolina,10,468.23,0,222,84,138,6.0,2.9,10,2,0,2,75,0
401114271,5,East Carolina,24,468.23,0,309,107,202,9.6,3.0,12,3,2,4,16,0
401117902,11,East Carolina,51,468.23,0,644,146,498,11.9,4.2,27,1,0,1,62,0
401117854,1,UCLA,14,741.4,0,218,62,156,6.0,1.7,12,4,0,1,12,0
401114210,8,UCLA,34,741.4,0,455,263,192,5.6,6.1,20,1,0,7,27,0
401114215,4,UCLA,67,741.4,0,657,150,507,13.3,4.1,28,1,2,2,128,1
401114217,13,UCLA,35,741.4,0,540,157,383,7.8,4.0,27,1,0,3,42,0
401114216,12,UCLA,3,741.4,0,269,50,219,6.1,1.4,18,5,0,3,15,0
401114166,5,UCLA,17,741.4,0,445,217,228,5.4,5.0,25,1,0,2,0,0
401117863,3,Miami (OH),13,359.14,0,207,64,143,7.9,1.6,14,1,0,8,93,0
401132982,15,Miami (OH),26,359.14,0,272,76,196,7.3,2.2,15,0,0,3,127,0
401112253,4,Miami (OH),5,359.14,0,130,70,60,3.0,1.6,10,3,0,4,11,0
401119314,14,Miami (OH),27,359.14,0,275,107,168,8.8,3.7,10,2,1,3,94,0
401119298,11,Miami (OH),24,359.14,0,278,129,149,8.3,4.4,14,0,0,3,17,0
401119278,7,Miami (OH),16,359.14,0,365,105,260,5.7,3.1,19,3,0,2,12,0
401112191,1,Miami (OH),14,359.14,0,245,59,186,6.9,2.4,11,1,0,2,36,0
401119291,9,Miami (OH),23,359.14,0,467,289,178,6.1,6.9,21,2,0,3,21,0
401117875,6,UCF,24,598.57,0,423,126,297,6.5,3.0,28,4,0,2,73,0
401117906,13,UCF,34,598.57,0,484,165,319,6.8,3.9,23,0,0,4,0,0
401117891,9,UCF,63,598.57,0,614,385,229,10.0,8.0,24,1,0,8,17,0
401112461,4,UCF,34,598.57,0,423,85,338,8.0,2.5,20,2,1,2,26,0
401114249,2,UCF,48,598.57,0,574,312,262,13.1,6.6,23,0,0,5,21,0
401117900,11,UCF,31,598.57,0,457,167,290,7.6,3.6,21,3,0,1,68,0
401117885,8,Tulsa,13,424.54,0,377,134,243,5.7,3.1,23,5,0,4,59,0
401117898,10,Tulsa,26,424.54,0,398,128,270,8.2,3.4,22,1,0,0,12,0
401117501,2,Tulsa,34,424.54,0,539,256,283,10.1,4.7,27,0,0,1,0,0
401112212,1,Tulsa,7,424.54,0,80,-73,153,5.7,-2.9,8,3,0,1,87,0
401117915,14,Tulsa,49,424.54,0,669,338,331,11.0,7.7,24,2,0,0,41,0
401117878,6,Tulsa,37,424.54,0,500,154,346,8.4,4.4,22,3,0,4,100,0
401117901,11,Connecticut,3,412.55,0,218,148,70,3.0,3.7,13,1,0,1,160,0
401117872,5,Connecticut,21,412.55,0,426,145,281,7.8,3.6,23,4,0,4,84,0
401117880,7,Connecticut,7,412.55,0,234,100,134,4.3,3.4,14,1,0,0,68,0
401117914,14,Connecticut,17,412.55,0,326,76,250,6.9,2.5,15,1,0,0,0,0
401114357,9,Connecticut,56,412.55,0,539,326,213,7.6,8.0,25,1,0,1,102,0
401112160,4,Connecticut,3,412.55,0,145,51,94,3.1,2.3,9,1,0,1,0,0
401135910,1,Gardner-Webb,28,14.72,0,219,159,60,3.5,4.5,11,1,1,0,202,0
401117860,2,Gardner-Webb,9,14.72,0,186,39,147,6.4,1.1,13,2,0,2,61,0
401114255,3,UMass,17,358.88,0,262,135,127,4.7,3.8,15,1,2,1,51,0
401114332,11,UMass,7,358.88,0,125,26,99,4.5,1.0,7,2,0,0,182,0
401112264,1,UMass,21,358.88,0,304,183,121,3.3,5.4,19,2,0,1,140,0
401114281,7,UMass,21,358.88,0,347,126,221,5.1,3.1,19,2,0,2,199,0
401114274,6,UMass,0,358.88,0,115,38,77,3.2,1.6,5,3,0,1,115,0
401112250,12,UMass,6,358.88,0,310,83,227,4.9,2.7,16,1,0,1,90,0
401114267,5,Florida Atlantic,45,524.02,0,557,236,321,11.5,4.6,22,1,0,6,2,0
401114301,10,Florida Atlantic,35,524.02,0,448,189,259,8.4,5.1,20,0,1,2,81,0
401112251,1,Florida Atlantic,21,524.02,0,228,22,206,5.2,0.7,17,1,0,2,30,0
401114257,3,Florida Atlantic,41,524.02,0,498,132,366,8.9,2.9,26,2,0,10,32,0
401114314,13,Florida Atlantic,40,524.02,0,526,190,336,8.0,5.0,31,1,0,2,19,0
401114295,9,Florida Atlantic,41,524.02,0,430,159,271,7.7,5.1,23,2,0,12,0,0
401114293,9,North Texas,38,457.24,0,539,145,394,10.4,4.5,27,1,0,2,76,0
401114176,3,North Texas,17,457.24,0,329,121,208,5.2,3.9,18,2,0,12,49,0
401114282,7,North Texas,27,457.24,0,378,122,256,8.3,3.8,18,2,0,0,112,0
401114317,13,North Texas,14,457.24,0,238,75,163,5.1,3.0,10,2,0,3,90,0
401114306,11,North Texas,17,457.24,0,339,74,265,7.6,3.2,16,4,0,3,138,0
401114253,2,North Texas,27,457.24,0,396,211,185,4.9,5.0,21,1,0,2,80,0
401114299,10,Middle Tennessee,20,450.79,0,333,215,118,6.9,7.2,15,2,0,1,0,0
401114324,14,Middle Tennessee,26,450.79,0,466,165,301,9.1,3.4,24,2,0,2,3,0
401114290,8,Middle Tennessee,30,450.79,0,433,178,255,5.3,5.9,23,1,0,0,0,0
401112193,5,Middle Tennessee,3,450.79,0,216,80,136,5.0,3.3,12,0,0,2,0,0
401112222,1,Middle Tennessee,21,450.79,0,301,67,234,5.7,2.4,16,2,0,4,0,0
401114280,7,Middle Tennessee,13,450.79,0,459,124,335,8.0,4.3,24,3,0,0,18,0
401114313,13,Marshall,13,489.63,0,230,144,86,4.8,4.2,13,2,1,0,32,0
401114302,10,Marshall,20,489.63,0,391,122,269,12.2,2.8,18,0,0,3,8,0
401114251,2,Marshall,7,489.63,0,172,116,56,3.1,4.6,9,2,0,2,29,0
401114275,6,Marshall,13,489.63,0,578,202,376,8.7,5.2,27,4,0,2,15,0
401114288,8,Marshall,36,489.63,0,460,254,206,8.6,5.8,20,1,0,7,33,0
401117853,1,Florida A&M,0,69.36,0,96,4,92,2.6,0.2,8,0,0,0,66,0
401114208,3,Stanford,27,787.59,0,349,116,233,4.8,5.0,21,1,2,0,21,0
401114190,11,Stanford,13,787.59,0,372,127,245,8.4,5.1,15,1,0,1,4,0
401114202,5,Stanford,31,787.59,0,353,100,253,9.4,3.2,18,0,0,4,147,0
401114231,12,Stanford,22,787.59,0,510,16,494,10.1,1.5,23,2,0,2,41,0
401114207,2,Stanford,20,787.59,0,335,98,237,6.6,3.3,23,1,0,1,138,0
401112453,3,Louisville,38,645.84,0,415,206,209,12.3,4.1,21,1,1,2,27,0
401112481,7,Louisville,62,645.84,0,520,225,295,11.8,5.1,22,2,1,4,230,1
401110868,14,Louisville,13,645.84,0,318,209,109,5.7,4.1,17,2,0,0,64,0
401112512,12,Louisville,34,645.84,0,326,77,249,11.9,2.0,17,0,0,2,22,0
401112457,4,Louisville,24,645.84,0,410,124,286,10.2,2.6,18,2,0,2,37,0
401112505,11,Louisville,27,645.84,0,496,168,328,11.3,4.8,18,3,0,1,133,0
401114273,5,UAB,13,441.81,0,298,117,181,5.8,3.0,20,4,0,2,61,0
401110840,10,UAB,7,441.81,0,237,63,174,5.8,2.5,12,4,0,2,23,0
401114284,7,UAB,33,441.81,0,492,198,294,11.3,4.8,26,2,0,4,24,0
401114308,11,UAB,2,441.81,0,173,70,103,4.1,2.1,10,2,0,4,61,0
401114325,14,UAB,26,441.81,0,310,203,107,8.2,4.2,20,1,1,7,10,0
401114254,2,UAB,31,441.81,0,402,83,319,13.3,2.4,15,1,0,5,17,0
401132980,15,UAB,6,441.81,0,223,139,84,4.4,3.5,14,2,0,0,18,0
401114286,8,Charlotte,14,386.38,0,286,86,200,6.9,2.9,14,1,0,8,0,0
401112456,4,Charlotte,10,386.38,0,216,153,63,3.3,3.9,11,1,0,1,10,0
401114247,2,Charlotte,41,386.38,0,526,230,296,9.5,5.8,24,2,0,6,89,0
401114320,14,Charlotte,38,386.38,0,407,241,166,12.8,4.8,23,2,0,2.5,0,0
401114304,11,Charlotte,28,386.38,0,483,129,354,10.1,3.7,22,1,0,1,0,0
401114279,7,Charlotte,23,386.38,0,330,217,113,8.7,5.3,17,1,0,1,47,0
401114236,1,Florida International,14,532.88,0,267,59,208,6.1,2.3,16,2,0,2,25,0
401114321,14,Florida International,27,532.88,0,322,82,240,6.3,2.7,17,1,0,3,27,0
401114262,4,Florida International,31,532.88,0,526,132,394,9.6,5.1,29,2,0,1,107,0
401114294,9,Florida International,17,532.88,0,319,89,230,7.0,2.6,16,4,0,0,57,0
401114305,11,Florida International,7,532.88,0,304,112,192,5.1,3.9,16,2,0,0,21,0
401117868,3,Missouri State,6,44.24,0,182,54,128,4.6,2.3,11,3,0,0,14,0
401111653,1,Georgia Tech,14,629.1,0,294,157,137,7.6,3.5,13,4,0,0,40,0
401112469,5,Georgia Tech,2,629.1,0,305,131,174,5.0,3.7,18,3,0,1,50,0
401112504,11,Georgia Tech,28,629.1,0,372,143,229,10.4,4.5,19,1,0,2,17,0
401112480,7,Georgia Tech,23,629.1,0,379,173,206,5.9,4.3,20,0,0,4,37,0
401112488,8,Georgia Tech,28,629.1,0,345,207,138,7.3,4.6,18,1,0,3,8,0
401110784,2,Texas A&M,10,848.89,0,289,53,236,5.6,2.0,18,2,0,2,0,0
401110807,5,Texas A&M,31,848.89,0,340,89,251,7.2,2.7,24,2,0,2,31,0
401110869,14,Texas A&M,7,848.89,0,169,72,97,2.9,2.8,12,3,0,4,0,0
401110857,13,Texas A&M,13,848.89,0,274,-1,275,6.5,-0.1,16,1,0,2,14,0
401110827,8,Texas A&M,24,848.89,0,337,165,172,6.1,4.3,20,2,2,6,40,0
401112490,9,Boston College,7,564.95,0,177,97,80,4.4,2.2,10,1,0,2,75,0
401112265,4,Boston College,30,564.95,0,436,277,159,6.1,4.5,27,0,0,0,18,0
401112522,14,Boston College,26,564.95,0,387,264,123,6.5,4.4,20,0,0,4,65,0
401112473,6,Boston College,39,564.95,0,563,259,304,9.2,5.8,24,2,0,0,158,0
401112514,13,Boston College,7,564.95,0,191,128,63,3.0,3.0,11,2,0,1,57,0
401112495,10,Boston College,58,564.95,0,691,496,195,19.5,7.6,29,2,0,3,17,0
401112496,10,Wofford,14,7.83,0,256,139,117,11.7,3.1,10,2,0,0,53,0
401112508,12,Wake Forest,3,563.24,0,105,64,41,2.9,1.7,5,2,0,3,33,0
401112466,5,Wake Forest,27,563.24,0,440,197,243,7.4,3.6,22,1,0,0,0,0
401112447,2,Wake Forest,41,563.24,0,513,201,312,11.6,5.7,19,0,0,4,0,0
401112506,11,Wake Forest,17,563.24,0,301,63,238,6.6,2.2,16,2,0,2,0,0
401112525,14,Wake Forest,30,563.24,0,572,151,421,7.5,3.4,32,5,0,2,0,0
401132975,15,Virginia,17,580.28,0,387,104,283,5.9,3.9,23,3,0,2,76,0
401112499,10,Virginia,38,580.28,0,517,134,383,9.6,4.2,28,0,0,2,58,0
401112433,1,Virginia,30,580.28,0,310,129,181,5.3,3.9,20,0,0,4,48,0
401112493,9,Virginia,21,580.28,0,311,78,233,5.5,3.0,18,2,0,4,116,0
401112472,5,Virginia,20,580.28,0,338,4,334,7.8,0.1,19,5,0,8,39,0
401112478,7,Virginia,9,580.28,0,326,74,252,6.0,2.4,21,1,0,6,112,0
401114237,1,Alabama State,19,136.54,0,260,145,115,3.6,4.5,12,2,0,0,0,0
401112510,12,Alabama State,12,136.54,0,350,80,270,6.1,2.2,21,2,0,1,44,0
401114265,4,South Alabama,3,381.38,0,190,107,83,5.2,3.5,13,0,0,2,0,0
401112238,1,South Alabama,21,381.38,0,314,83,231,6.6,1.9,19,5,0,2,74,0
401121953,8,South Alabama,13,381.38,0,274,91,183,4.8,2.8,20,3,0,0,80,0
401121946,5,South Alabama,17,381.38,0,377,263,114,4.4,5.1,24,1,0,4,22,0
401121976,13,South Alabama,15,381.38,0,326,108,218,8.7,2.8,14,2,0,0,55,0
401121967,11,South Alabama,28,381.38,0,348,184,164,9.6,3.6,20,0,0,2,80,0
401114277,6,Rice,20,397.04,0,305,134,171,4.8,3.6,22,4,0,1,33,0
401114238,1,Rice,7,397.04,0,243,181,62,4.4,6.0,10,0,0,0,33,0
401114292,8,Rice,27,397.04,0,369,146,223,7.7,4.2,21,4,0,1,44,0
401114326,14,Rice,30,397.04,0,371,256,115,6.8,7.3,16,2,0,1,34,0
401114310,12,Rice,31,397.04,0,377,155,222,9.3,3.8,17,0,0,0,117,0
401114291,8,Old Dominion,14,374.74,0,150,39,111,4.3,1.2,15,3,0,0,114,0
401114283,7,Old Dominion,17,374.74,0,206,83,123,7.7,2.3,11,0,0,4,166,0
401112463,4,Old Dominion,17,374.74,0,270,64,206,7.9,1.5,16,1,0,4,42,0
401112446,2,Old Dominion,17,374.74,0,324,202,122,4.1,4.7,19,0,0,1,48,0
401114316,13,Old Dominion,17,374.74,0,423,102,321,4.9,4.9,23,1,0,0,31,0
401114300,10,Old Dominion,17,374.74,0,233,64,169,4.7,2.6,13,2,0,4,30,0
401114312,12,UTEP,10,355.31,0,312,90,222,5.4,3.1,19,1,0,1,27,0
401112140,2,UTEP,3,355.31,0,131,77,54,2.8,2.0,11,0,0,1,40,0
401114272,5,UTEP,13,355.31,0,294,126,168,6.0,5.0,14,0,0,1,91,0
401114303,10,UTEP,26,355.31,0,285,166,119,4.1,4.7,14,1,1,1,246,1
401114287,8,UTEP,17,355.31,0,283,132,151,7.2,2.9,17,1,0,0,41,0
401114319,13,UTEP,35,355.31,0,557,199,358,9.4,5.0,27,2,0,1,30,0
401110731,1,Texas State,7,348.47,0,219,8,211,4.6,0.5,15,4,0,0,61,0
401121963,10,Texas State,3,348.47,0,264,58,206,5.7,2.6,17,2,0,0,72,0
401121973,13,Texas State,13,348.47,0,208,54,154,4.5,2.2,11,1,0,0,103,0
401121980,14,Texas State,21,348.47,0,329,36,293,8.6,2.1,17,1,0,2,100,0
401121958,9,Texas State,14,348.47,0,227,81,146,5.4,3.4,8,3,0,4,54,0
401117867,3,Texas State,17,348.47,0,242,17,225,5.6,0.6,15,1,0,0,90,0
401110796,3,Lamar,3,41.39,0,197,122,75,2.9,4.2,9,1,0,2,15,0
401110822,7,Alabama,47,984.96,0,448,155,293,8.6,5.0,25,1,1,5,159,0
401110865,14,Alabama,45,984.96,0,515,180,335,8.6,4.7,28,2,1,0,177,1
401110794,3,Alabama,47,984.96,0,571,76,495,12.7,3.0,25,0,0,3,0,0
401110851,12,Alabama,38,984.96,0,510,160,350,12.1,5.2,24,0,0,1,0,0
401110835,9,Mississippi State,30,732.68,0,433,239,194,6.5,6.3,22,3,0,0,95,0
401110727,1,Mississippi State,38,732.68,0,497,261,236,7.9,6.5,29,2,0,2,54,0
401110821,7,Mississippi State,10,732.68,0,267,121,146,7.0,3.3,20,3,0,1,9,0
401110836,10,Mississippi State,54,732.68,0,640,460,180,9.5,8.1,27,1,1,0,27,0
401110808,5,Mississippi State,23,732.68,0,334,118,216,8.3,3.1,21,2,0,2,16,0
401110841,10,UT San Antonio,14,471.36,0,231,93,138,5.5,2.6,14,1,1,3,77,0
401114307,11,UT San Antonio,24,471.36,0,419,179,240,10.0,4.1,22,1,0,3,94,0
401112074,2,UT San Antonio,14,471.36,0,266,164,102,3.4,4.6,14,1,0,2,37,0
401114264,4,UT San Antonio,3,471.36,0,295,167,128,3.2,4.0,18,4,0,0,26,0
401114278,6,UT San Antonio,26,471.36,0,366,320,46,3.3,6.7,19,0,0,4,0,0
401114323,14,UT San Antonio,27,471.36,0,408,128,280,6.4,4.1,17,2,0,5,66,0
401110853,12,South Carolina,6,762.68,0,260,45,215,4.7,2.6,15,0,0,2,74,0
401110729,1,South Carolina,20,762.68,0,270,128,142,4.7,4.1,15,2,0,6,100,0
401110834,9,South Carolina,21,762.68,0,397,78,319,6.3,2.6,22,0,0,0,15,0
401110803,4,South Carolina,14,762.68,0,271,16,255,6.2,0.7,11,3,0,2,0,0
401110817,7,South Carolina,20,762.68,0,297,142,155,4.8,3.9,16,0,2,6,0,0
401119253,1,Albany,21,40.43,0,244,45,199,6.9,2.0,13,1,1,2,133,0
401119273,6,Eastern Michigan,16,317.49,0,285,63,222,5.7,2.3,22,1,0,0,24,0
401110777,2,Eastern Michigan,17,317.49,0,386,49,337,6.4,2.2,24,2,0,4,0,0
401112147,3,Eastern Michigan,34,317.49,0,480,164,316,8.8,4.1,23,1,0,12,0,0
401119256,1,Eastern Michigan,30,317.49,0,291,103,188,8.5,2.9,20,1,0,1,7,0
401119305,13,Eastern Michigan,45,317.49,0,428,193,235,9.8,6.4,24,1,0,1,0,0
401119299,12,Eastern Michigan,42,317.49,0,498,252,246,9.8,6.0,25,0,0,2,8,0
401119290,9,Eastern Michigan,34,317.49,0,454,168,286,7.7,4.8,22,1,0,0,36,0
401114343,7,New Mexico State,28,269.79,0,384,121,263,6.6,4.5,18,2,0,0,43,0
401110773,2,New Mexico State,10,269.79,0,262,101,161,4.5,3.1,14,3,0,0,0,0
401114340,4,New Mexico State,52,269.79,0,489,154,335,7.1,4.5,29,1,0,0,98,0
401114346,14,New Mexico State,28,269.79,0,328,155,173,4.9,4.2,19,2,0,0,65,0
401114228,1,New Mexico State,7,269.79,0,317,96,221,5.3,3.8,18,3,0,1,0,0
401114344,9,New Mexico State,7,269.79,0,268,209,59,2.6,3.9,15,3,0,0,0,0
401110847,11,New Mexico State,3,269.79,0,193,66,127,3.6,2.8,12,0,0,0,23,0
401112240,3,Northern Illinois,8,397.98,0,350,74,276,5.6,2.3,20,2,0,0,49,0
401119279,7,Northern Illinois,39,397.98,0,510,169,341,8.5,5.5,22,1,1,2,0,0
401110811,5,Northern Illinois,18,397.98,0,388,108,280,8.8,3.5,20,0,0,4,22,0
401114224,2,Northern Illinois,17,397.98,0,302,67,235,7.6,2.7,14,1,0,0,0,0
401119284,8,Northern Illinois,24,397.98,0,350,115,235,6.7,2.7,22,0,0,2,0,0
401119302,12,Northern Illinois,31,397.98,0,444,222,222,7.7,5.0,23,0,0,2,0,0
401112229,1,South Dakota State,21,17.26,0,367,174,193,7.4,5.1,23,2,0,4,70,0
401112231,3,Georgia Southern,32,411.8,0,198,123,75,8.3,3.7,12,2,2,5,39,0
401121960,10,Georgia Southern,24,411.8,0,351,335,16,4.0,6.0,15,0,0,1,0,0
401121965,11,Georgia Southern,28,411.8,0,333,152,181,11.3,3.1,16,0,0,0,50,0
401121974,13,Georgia Southern,33,411.8,0,481,299,182,7.0,6.0,23,1,0,4,76,0
401110725,1,Georgia Southern,3,411.8,0,98,74,24,2.2,1.9,8,2,0,0,13,0
401121948,6,Georgia Southern,20,411.8,0,388,310,78,4.6,4.7,22,0,0,2,0,0
401112233,7,Nebraska,7,729.47,0,299,151,148,5.1,3.5,16,0,0,0,43,0
401112239,2,Nebraska,31,729.47,0,469,179,290,11.2,3.9,19,3,0,3,0,0
401112148,4,Nebraska,42,729.47,0,674,346,328,9.6,5.4,32,4,0,4,18,0
401112210,13,Nebraska,54,729.47,0,531,305,226,7.5,5.4,31,1,0,6,16,0
401112243,10,Nebraska,27,729.47,0,375,128,247,6.3,3.7,21,1,0,3,97,0
401112207,9,Maryland,10,703.94,0,210,79,131,5.7,3.4,10,2,0,0,145,0
401112221,14,Maryland,16,703.94,0,316,164,152,5.4,5.7,15,3,0,0,98,0
401112205,6,Maryland,48,703.94,0,490,200,290,8.5,7.1,17,0,2,6,122,1
401112209,11,Maryland,14,703.94,0,139,62,77,4.5,1.9,16,2,0,2,164,0
401112203,3,Maryland,17,703.94,0,340,161,179,4.6,3.5,19,1,0,2,25,0
401112206,7,Maryland,14,703.94,0,403,185,218,5.6,7.1,15,2,0,2,84,0
401112235,11,Penn State,26,857.34,0,518,178,340,7.7,6.1,25,3,0,1,98,0
401112218,9,Penn State,28,857.34,0,302,113,189,5.9,3.1,18,1,0,2,44,0
401112256,13,Penn State,17,857.34,0,227,99,128,4.6,2.8,15,1,0,3,39,0
401112204,5,Penn State,59,857.34,0,619,198,421,10.5,4.8,30,1,0,4,0,0
401112195,7,Penn State,17,857.34,0,294,177,117,4.9,3.3,20,0,0,2,48,0
401112237,14,Wisconsin,38,675.8,0,453,173,280,12.7,4.9,20,1,0,5,75,0
401117856,1,Wisconsin,49,675.8,0,435,234,201,7.7,5.4,22,1,1,4,23,0
401112254,9,Wisconsin,7,675.8,0,191,83,108,6.4,2.4,9,2,0,10,83,0
401112151,8,Wisconsin,23,675.8,0,420,156,264,8.3,3.6,22,3,0,8,0,0
401112244,12,Wisconsin,37,675.8,0,482,320,162,7.7,7.1,25,1,1,4,133,1
401117493,1,Northern Colorado,18,13.41,0,287,110,177,4.0,2.7,20,2,0,2,76,0
401114229,2,Northern Colorado,17,13.41,0,355,216,139,8.7,4.0,21,4,0,0,43,0
401117519,6,New Mexico,21,401.9,0,399,238,161,6.2,5.8,20,6,0,3,120,0
401117536,10,New Mexico,10,401.9,0,346,109,237,6.6,3.8,17,0,0,2,0,0
401114350,5,New Mexico,10,401.9,0,362,223,139,5.3,5.2,18,2,0,0,0,0
401117526,8,New Mexico,10,401.9,0,372,169,203,7.3,4.6,20,1,0,6,0,0
